Year                 ,Drug_Status
1993,Not applicable
1993,About right
1993,About right
1993,Too much
1993,Not applicable
1993,About right
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,About right
1993,About right
1993,Not applicable
1993,Don't know
1993,Too little
1993,About right
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,About right
1993,About right
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,About right
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Too little
1993,Too much
1993,Not applicable
1993,About right
1993,Too little
1993,Too little
1993,Too little
1993,About right
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Too little
1993,Not applicable
1993,About right
1993,Not applicable
1993,Too little
1993,About right
1993,Not applicable
1993,Not applicable
1993,Too little
1993,Too little
1993,Too little
1993,About right
1993,About right
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Too much
1993,Not applicable
1993,Don't know
1993,About right
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Too little
1993,Too little
1993,Not applicable
1993,Too little
1993,About right
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,About right
1993,Not applicable
1993,Too little
1993,About right
1993,Too little
1993,Not applicable
1993,Too little
1993,Too little
1993,Not applicable
1993,Not applicable
1993,Don't know
1993,About right
1993,Not applicable
1993,Too little
1993,Not applicable
1993,Not applicable
1993,Too little
1993,Too little
1993,Too little
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Too little
1993,Not applicable
1993,Too little
1993,Not applicable
1993,Too little
1993,About right
1993,Too little
1993,Too little
1993,Too little
1993,Not applicable
1993,Too much
1993,Too much
1993,Not applicable
1993,Too little
1993,Too much
1993,About right
1993,Not applicable
1993,Too much
1993,Not applicable
1993,Too little
1993,Too little
1993,Too little
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Too little
1993,No answer
1993,Too little
1993,Too little
1993,Too little
1993,About right
1993,Too much
1993,Too little
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Too little
1993,Not applicable
1993,Too little
1993,Too little
1993,Too much
1993,Not applicable
1993,Not applicable
1993,Too much
1993,About right
1993,Not applicable
1993,Too little
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,About right
1993,Not applicable
1993,Too much
1993,Not applicable
1993,Too little
1993,Not applicable
1993,Too little
1993,Not applicable
1993,Not applicable
1993,Too little
1993,Too little
1993,Too little
1993,Not applicable
1993,Too little
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,About right
1993,Too little
1993,Not applicable
1993,Not applicable
1993,About right
1993,About right
1993,Too little
1993,Not applicable
1993,Not applicable
1993,Don't know
1993,Too little
1993,Not applicable
1993,Too little
1993,Too little
1993,Not applicable
1993,Not applicable
1993,Too little
1993,Too little
1993,Not applicable
1993,Not applicable
1993,Too little
1993,Not applicable
1993,Too little
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Not applicable
1993,Don't know
1993,Not applicable
1993,Not applicable
1993,Too little
1993,Too little
1993,Not applicable
1993,Too little
1993,Not applicable
1993,Too little
1993,Too little
1993,About right
1993,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too much
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,About right
1994,Too much
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,About right
1994,About right
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,About right
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Don't know
1994,Not applicable
1994,Not applicable
1994,Too little
1994,About right
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,About right
1994,Too little
1994,About right
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,About right
1994,Not applicable
1994,Too little
1994,Don't know
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Don't know
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Don't know
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too much
1994,Not applicable
1994,Not applicable
1994,Too much
1994,Too much
1994,Not applicable
1994,Too little
1994,Too much
1994,Too little
1994,Too much
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,About right
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,About right
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Too much
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Don't know
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,About right
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Too little
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Don't know
1994,Not applicable
1994,Too little
1994,About right
1994,Not applicable
1994,Not applicable
1994,Don't know
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Don't know
1994,About right
1994,Too little
1994,Not applicable
1994,About right
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Too much
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Don't know
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too much
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,About right
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too much
1994,About right
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,About right
1994,Too little
1994,About right
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too much
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too much
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Don't know
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,About right
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Don't know
1994,Too little
1994,Too little
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too much
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too much
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Too much
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too much
1994,About right
1994,Not applicable
1994,About right
1994,Don't know
1994,About right
1994,Not applicable
1994,Not applicable
1994,Don't know
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Too much
1994,Too little
1994,About right
1994,About right
1994,Too little
1994,About right
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too little
1994,Don't know
1994,Not applicable
1994,Too little
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Don't know
1994,Not applicable
1994,Too little
1994,Too little
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,About right
1994,Not applicable
1994,About right
1994,Too little
1994,Too much
1994,Not applicable
1994,Not applicable
1994,About right
1994,About right
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,About right
1994,Too much
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too much
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,About right
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,About right
1994,Don't know
1994,Not applicable
1994,About right
1994,Too little
1994,About right
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too much
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Don't know
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Don't know
1994,Too little
1994,Not applicable
1994,Too little
1994,About right
1994,Too much
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too much
1994,Too much
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Don't know
1994,Don't know
1994,Too little
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Too little
1994,About right
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,About right
1994,Too little
1994,Too much
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,About right
1994,Not applicable
1994,About right
1994,Too little
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too much
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,About right
1994,Too little
1994,About right
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,About right
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,About right
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,About right
1994,About right
1994,About right
1994,Too little
1994,Not applicable
1994,Too much
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,About right
1994,Too little
1994,Not applicable
1994,Too little
1994,Too much
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too much
1994,Too little
1994,Don't know
1994,Too little
1994,Too much
1994,Too little
1994,Too little
1994,Too much
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too much
1994,About right
1994,Too little
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,About right
1994,Not applicable
1994,Too little
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,About right
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,About right
1994,Too much
1994,About right
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Too much
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too much
1994,About right
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too much
1994,Don't know
1994,About right
1994,Don't know
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too much
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,About right
1994,Too much
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too much
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Don't know
1994,Too little
1994,Too much
1994,About right
1994,About right
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Don't know
1994,Don't know
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too much
1994,Not applicable
1994,Too much
1994,Not applicable
1994,Not applicable
1994,Don't know
1994,Not applicable
1994,Too little
1994,About right
1994,Too little
1994,Too little
1994,Don't know
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Don't know
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,About right
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,About right
1994,About right
1994,Too little
1994,Not applicable
1994,Too little
1994,About right
1994,Not applicable
1994,About right
1994,Too much
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,About right
1994,About right
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too little
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Too much
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,About right
1994,Too much
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,About right
1994,Too little
1994,Not applicable
1994,Too much
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too much
1994,About right
1994,Too little
1994,About right
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Too little
1994,Too little
1994,Too much
1994,Not applicable
1994,Not applicable
1994,Too much
1994,Don't know
1994,Not applicable
1994,Not applicable
1994,Don't know
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too much
1994,Don't know
1994,About right
1994,Not applicable
1994,Don't know
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Too much
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too much
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too little
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too much
1994,About right
1994,Not applicable
1994,About right
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too much
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,About right
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Don't know
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Don't know
1994,About right
1994,Not applicable
1994,Too little
1994,About right
1994,Not applicable
1994,Don't know
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,About right
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,About right
1994,Not applicable
1994,Don't know
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,About right
1994,Don't know
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,About right
1994,Too little
1994,Too little
1994,About right
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Don't know
1994,Not applicable
1994,Too much
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,About right
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Too much
1994,Not applicable
1994,Not applicable
1994,About right
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,About right
1994,Too much
1994,Too little
1994,Not applicable
1994,About right
1994,About right
1994,Not applicable
1994,About right
1994,Too little
1994,About right
1994,Too much
1994,Not applicable
1994,Too much
1994,Not applicable
1994,Not applicable
1994,About right
1994,About right
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too much
1994,About right
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Too little
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,About right
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,About right
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,About right
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
